unit,co_nco,sector,finpos,na_item,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
MIO_NAC,CO,S12,LIAB,F,SK	42912.2 	45666.1 	48210.8 	49302.8 	50763.3 	53623.9 	57634.2 	56265.4 	60132.2 	64746.4 	76064.1 	74184.6 	76265.8 	84098.2 	89321.5 	92471.3 	92857.9 	91993.3 	94717.8 	103249.4 	114021.4 	123316.9 	145592.0 
MIO_NAC,CO,S12,LIAB,F,UK	3419555.0 	3742830.0 	4322298.0 	4904992.0 	4905684.0 	5687597.0 	6002135.0 	6257578.0 	7215140.0 	9221698.0 	10865271.0 	11830568.0 	14492915.0 	21666312.0 	17807526.0 	19219064.0 	21211300.0 	20430268.0 	18632360.0 	20011126.0 	18092958.0 	20253062.0 	19677942.0 
MIO_NAC,CO,S12,LIAB,F1,AT	195.1 	204.9 	221.8 	215.6 	244.4 	250.7 	255.1 	232.1 	210.9 	204.0 	216.6 	204.4 	192.3 	197.8 	1890.2 	2009.3 	2060.5 	2024.0 	1941.7 	2070.4 	2210.0 	2213.1 	2062.1 
MIO_NAC,CO,S12,LIAB,F1,BE	526.0 	553.6 	599.2 	584.5 	662.4 	679.4 	691.2 	629.0 	571.6 	553.0 	587.1 	554.0 	521.2 	536.1 	4706.4 	5003.0 	5130.5 	5039.7 	4834.8 	5155.2 	5502.8 	5510.5 	5134.4 
MIO_NAC,CO,S12,LIAB,F1,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	129.8 	141.0 	165.0 	0.0 	0.0 	0.0 	0.0 	: 	: 
MIO_NAC,CO,S12,LIAB,F1,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	22467.0 	22530.0 	23884.0 	22849.0 	23903.0 	25811.0 	26839.0 	26807.0 	23600.0 
MIO_NAC,CO,S12,LIAB,F1,DE	1319.0 	1382.0 	1499.0 	1457.0 	1653.0 	1695.0 	1725.0 	1570.0 	1426.0 	1380.0 	1465.0 	1382.0 	1300.0 	1338.0 	13127.0 	13955.0 	14311.0 	14058.0 	13486.0 	14380.0 	15349.0 	15371.0 	14322.0 
MIO_NAC,CO,S12,LIAB,F1,DK	880.0 	997.0 	2291.0 	2208.0 	2536.0 	528.0 	2354.0 	730.0 	481.0 	243.0 	705.0 	1933.0 	1696.0 	1696.0 	12330.0 	13166.0 	12895.0 	12770.0 	12238.0 	12613.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,S12,LIAB,F1,EE	0.2 	0.1 	0.0 	0.1 	1.4 	0.0 	0.0 	0.0 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	67.5 	72.1 	73.6 	72.3 	69.3 	73.9 	78.9 	79.0 	73.7 
MIO_NAC,CO,S12,LIAB,F1,EL	0.0 	0.0 	116.0 	124.0 	141.0 	146.0 	148.0 	134.0 	122.0 	118.0 	125.0 	118.0 	111.0 	114.0 	851.0 	905.0 	928.0 	912.0 	875.0 	933.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,S12,LIAB,F1,ES	324.0 	338.0 	368.0 	360.0 	408.0 	418.0 	426.0 	387.0 	352.0 	341.0 	362.0 	341.0 	321.0 	330.0 	3078.0 	3272.0 	3355.0 	3296.0 	3162.0 	3372.0 	3599.0 	3604.0 	3358.0 
MIO_NAC,CO,S12,LIAB,F1,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	163.0 	153.0 	158.0 	1295.0 	1377.0 	1412.0 	1387.0 	1330.0 	1418.0 	1514.0 	1516.0 	1413.0 
MIO_NAC,CO,S12,LIAB,F1,FR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	11032.0 	11727.0 	12026.0 	11813.0 	11333.0 	12084.0 	12899.0 	12917.0 	12035.0 
MIO_NAC,CO,S12,LIAB,F1,HR	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2419.5 	2629.8 	2711.0 	2648.3 	2581.2 	2767.8 	2937.0 	2941.3 	2727.3 
MIO_NAC,CO,S12,LIAB,F1,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	291131.0 	318455.0 	365044.0 	337513.0 	329215.0 	371993.0 	393996.0 	390188.0 	364855.0 
MIO_NAC,CO,S12,LIAB,F1,IE	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,S12,LIAB,F1,IT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	7348.0 	7911.0 	8370.0 	8387.0 	7809.0 
MIO_NAC,CO,S12,LIAB,F1,LT	21.0 	11.8 	12.5 	18.7 	5.1 	1.6 	21.3 	51.0 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	150.1 	159.2 	163.8 	159.8 	154.3 	163.6 	174.8 	175.0 	163.1 
MIO_NAC,CO,S12,LIAB,F1,LU	: 	: 	: 	: 	23.1 	23.7 	24.2 	22.0 	20.0 	19.3 	20.5 	19.4 	18.2 	18.7 	268.5 	285.4 	292.7 	287.5 	275.8 	294.0 	313.9 	314.3 	292.9 
MIO_NAC,CO,S12,LIAB,F1,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: 	: 	0.0 
MIO_NAC,CO,S12,LIAB,F1,MT	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,S12,LIAB,F1,NL	574.0 	604.0 	655.0 	639.0 	724.0 	742.0 	755.0 	687.0 	625.0 	604.0 	642.0 	605.0 	569.0 	586.0 	5265.0 	5597.0 	5738.0 	5636.0 	5407.0 	5767.0 	6156.0 	6165.0 	5744.0 p
MIO_NAC,CO,S12,LIAB,F1,PL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5841.0 	5992.0 	6842.0 	6218.0 	6045.0 	6623.0 	7057.0 	7399.0 	6478.0 
MIO_NAC,CO,S12,LIAB,F1,PT	59.2 	59.8 	65.9 	64.0 	72.8 	74.7 	76.0 	69.1 	62.8 	61.0 	64.8 	61.3 	57.6 	59.0 	878.3 	933.8 	957.3 	940.2 	902.0 	961.7 	1026.6 	1028.3 	958.9 
MIO_NAC,CO,S12,LIAB,F1,RO	0.0 e	0.0 e	0.0 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	296.3 	332.2 	4534.6 	4910.0 	5050.0 	5088.8 	4923.2 	5258.9 	5662.8 	5698.7 	5455.8 
MIO_NAC,CO,S12,LIAB,F1,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	23275.0 	23754.0 	22505.0 	22269.0 	25506.0 	26312.0 	27550.0 	26305.0 
MIO_NAC,CO,S12,LIAB,F1,SI	20.0 	22.0 	24.0 	24.0 	29.0 	31.0 	33.0 	32.0 	30.0 	29.0 	31.0 	29.0 	27.0 	28.0 	235.0 	250.0 	256.0 	252.0 	241.0 	257.0 	275.0 	275.0 	257.0 
MIO_NAC,CO,S12,LIAB,F1,SK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: 
MIO_NAC,CO,S12,LIAB,F1,UK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
MIO_NAC,CO,S12,LIAB,F2,AT	208365.4 	220535.3 	228590.6 	240749.2 	264678.5 	279112.4 	290699.6 	280872.5 	294714.3 	318158.5 	364759.5 	391173.3 	426335.6 	453288.8 	437495.2 	437962.4 	460026.2 	461000.2 	453823.6 	454592.8 	464079.0 	479752.4 	494316.4 
MIO_NAC,CO,S12,LIAB,F2,BE	380037.8 	405654.3 	439265.4 	439644.1 	480513.5 	463061.8 	515181.6 	533893.3 	588697.2 	664530.6 	799870.3 	861508.3 	976028.6 	878451.8 	781383.7 	790534.7 	800287.3 	737649.4 	718161.1 	746887.1 	755303.2 	783480.5 	808240.7 
MIO_NAC,CO,S12,LIAB,F2,BG	696.0 	1951.0 	7390.0 	8350.0 	9942.0 	12277.0 	14713.0 	17220.0 	20411.0 	26356.0 	32339.0 	41143.0 	56409.0 	65000.0 	64171.0 	63260.0 	65750.0 	73919.0 	76518.0 	81812.0 	85316.0 	96730.0 	96955.0 
MIO_NAC,CO,S12,LIAB,F2,CY	16331.0 	17984.3 	18588.2 	21330.1 	22720.0 	21621.9 	25850.6 	27679.1 	30361.9 	34425.7 	45504.0 	52382.7 	67462.5 	95476.0 	112900.1 	107231.8 	105132.6 	104788.3 	67719.5 	62258.0 	61588.8 	60604.0 	58316.6 
MIO_NAC,CO,S12,LIAB,F2,CZ	1138181.0 	1259312.0 	1465611.0 	1525415.0 	1665660.0 	1760197.0 	1905738.0 	1972820.0 	2089227.0 	2223966.0 	2557333.0 	2721267.0 	3139638.0 	3359098.0 	3357649.0 	3385414.0 	3583430.0 	3776960.0 	4011535.0 	4191097.0 	4401889.0 	4932175.0 	5953051.0 
MIO_NAC,CO,S12,LIAB,F2,DE	2090429.0 	2249688.0 	2426270.0 	2650313.0 	2851285.0 	3025133.0 	3157955.0 	3187367.0 	3239118.0 	3350051.0 	3510669.0 	3678549.0 	3940794.0 	4125053.0 	4093550.0 	4290453.0 	4389822.0 	4588676.0 	4425330.0 	4550528.0 	4753060.0 	5091034.0 	5333195.0 
MIO_NAC,CO,S12,LIAB,F2,DK	774954.0 	858977.0 	982533.0 	1038768.0 	1122259.0 	1222759.0 	1236120.0 	1332372.0 	1505232.0 	1613512.0 	1845816.0 	2057935.0 	2463638.0 	2684589.0 	2480212.0 	2529547.0 	2528726.0 	2549361.0 	2583271.0 	2518197.0 	2283583.0 	2339996.0 	2451877.0 
MIO_NAC,CO,S12,LIAB,F2,EE	841.8 	1120.9 	1676.0 	1720.4 	2098.0 	2668.3 	3128.6 	3714.7 	4307.4 	5454.3 	7191.5 	9518.8 	16043.8 	17694.7 	17637.4 	16269.5 	17571.0 	17611.7 	17878.0 	19642.9 	21376.4 	22464.0 	23140.9 
MIO_NAC,CO,S12,LIAB,F2,EL	78693.5 	90579.3 	99108.8 	104083.5 	121889.9 	137254.6 	160665.7 	176664.5 	179593.4 	200967.7 	238636.9 	271617.9 	328713.9 	398598.1 	424322.9 	448516.5 	417424.1 	383456.9 	330037.4 	319219.0 	308001.3 	306285.1 	277267.2 
MIO_NAC,CO,S12,LIAB,F2,ES	468465.0 	501683.0 	527052.0 	568045.0 	653685.0 	760837.0 	821685.0 	888334.0 	963636.0 	1030717.0 	1174916.0 	1294451.0 	1439066.0 	1611622.0 	1671015.0 	1689469.0 	1762340.0 	1779278.0 	1653134.0 	1659201.0 	1714174.0 	1808444.0 	1894688.0 
MIO_NAC,CO,S12,LIAB,F2,FI	57227.0 	56425.0 	68673.0 	69444.0 	75857.0 	83206.0 	99620.0 	100172.0 	104765.0 	112608.0 	123968.0 	132978.0 	151123.0 	179157.0 	201069.0 	236738.0 	302656.0 	308930.0 	284588.0 	285236.0 	277770.0 	275381.0 	278053.0 
MIO_NAC,CO,S12,LIAB,F2,FR	1114959.0 	1170788.0 	1305077.0 	1329688.0 	1454359.0 	1501636.0 	1595704.0 	1696053.0 	1774340.0 	1958643.0 	2297188.0 	2560123.0 	2911304.0 	3003019.0 	2868447.0 	3037920.0 	3038587.0 	3058541.0 	3063146.0 	3218575.0 	3391495.0 	3581809.0 	3764944.0 
MIO_NAC,CO,S12,LIAB,F2,HR	: 	: 	: 	: 	: 	: 	153378.3 	182896.4 	221075.2 	248367.2 	283877.5 	328446.6 	353012.9 	366154.3 	385093.6 	397465.3 	411075.0 	403284.1 	419028.5 	414314.3 	417143.8 	416413.3 	438397.5 
MIO_NAC,CO,S12,LIAB,F2,HU	3752923.0 	4284468.0 	5051561.0 	5666935.0 	6882083.0 	7798551.0 	8710592.0 	8885429.0 	10600528.0 	11343956.0 	13224089.0 	15177064.0 	17020067.0 	21870229.0 	21555577.0 	22474092.0 	23530378.0 	20966973.0 	20188932.0 	21672169.0 	22384290.0 	24646955.0 	26753390.0 
MIO_NAC,CO,S12,LIAB,F2,IE	: 	: 	: 	: 	: 	: 	315778.0 	357159.0 	404114.0 	466679.0 	587230.0 	705779.0 	841448.0 	1030297.0 	944733.0 	906352.0 	745245.0 	617210.0 	530597.0 	463764.0 	422934.0 	433692.0 	414746.0 
MIO_NAC,CO,S12,LIAB,F2,IT	845600.0 	852889.0 	845220.0 	809964.0 	852070.0 	892135.0 	910153.0 	920351.0 	1036640.0 	1110808.0 	1231430.0 	1392039.0 	1522913.0 	1560841.0 	1578818.0 	1622075.0 	1741790.0 	1835198.0 	1903944.0 	1928577.0 	2027817.0 	2199368.0 	2321632.0 
MIO_NAC,CO,S12,LIAB,F2,LT	2083.9 	2121.3 	2847.0 	3290.3 	3288.5 	3739.3 	4482.3 	5240.4 	7574.8 	9077.3 	13406.6 	17938.6 	23582.6 	25444.9 	24340.8 	24202.9 	23499.2 	24155.1 	23560.9 	23805.8 	27175.0 	33305.3 	36233.8 
MIO_NAC,CO,S12,LIAB,F2,LU	: 	: 	: 	: 	347995.2 	377473.5 	415734.8 	394793.3 	413072.4 	425758.5 	483715.9 	518088.0 	559080.3 	565034.7 	518238.6 	527410.5 	566379.3 	528209.7 	513511.8 	522286.7 	516307.3 	522038.4 	517767.8 
MIO_NAC,CO,S12,LIAB,F2,LV	1008.0 	1402.0 	2187.0 	2207.0 	2648.0 	3580.0 	4654.0 	5720.0 	7101.0 	9079.2 	11197.7 	14936.9 	19148.6 	17608.1 	15005.9 	18345.3 	17850.9 	20614.6 	21225.5 	29157.3 	30281.0 	32704.0 	32912.0 
MIO_NAC,CO,S12,LIAB,F2,MT	4852.7 e	5667.4 e	6638.5 e	8708.7 e	10358.2 e	11220.0 e	11061.9 e	12860.2 e	14538.2 e	16272.7 	21674.4 	21001.7 	25712.6 	32355.3 	30792.6 	39088.5 	40073.8 	41057.9 	41793.3 	47632.6 	42501.9 	40750.3 	42338.9 
MIO_NAC,CO,S12,LIAB,F2,NL	321883.0 	357631.0 	416226.0 	531268.0 	567925.0 	600770.0 	694834.0 	742246.0 	788746.0 	877574.0 	957395.0 	1110287.0 	1265913.0 	1162892.0 	1128878.0 	1168896.0 	1208711.0 	1174852.0 	1108171.0 	1246021.0 	1308401.0 	1381335.0 	1372060.0 p
MIO_NAC,CO,S12,LIAB,F2,PL	119059.0 	156595.0 	200873.8 	248676.1 	302217.4 	323729.2 	368858.5 	362516.4 	398403.0 	426170.0 	473379.0 	536756.0 	650489.0 	773830.0 	837021.0 	906386.0 	1002584.0 	1008688.0 	1062026.0 	1161492.0 	1251827.0 	1448538.0 	1449427.0 
MIO_NAC,CO,S12,LIAB,F2,PT	106346.2 	118220.3 	134374.4 	150533.1 	171095.6 	201265.9 	219661.3 	228855.0 	238668.9 	250943.9 	273922.4 	298591.5 	317878.1 	328926.9 	332205.9 	365941.0 	359958.6 	351634.9 	332360.2 	330616.8 	332225.1 	352123.9 	357048.0 
MIO_NAC,CO,S12,LIAB,F2,RO	4501.4 e	5833.9 e	8536.8 e	12049.2 	18351.8 	25791.0 	40606.7 	58715.0 	70159.1 	107669.3 	140796.6 	199613.7 	276581.2 	311401.4 	340411.7 	346388.2 	369937.2 	382557.3 	431554.3 	444788.6 	466485.7 	494623.1 	532584.5 
MIO_NAC,CO,S12,LIAB,F2,SE	1174947.0 	1223539.0 	1319773.0 	1487571.0 	1508293.0 	1860247.0 	1857897.0 	1864112.0 	1858054.0 	2166684.0 	2486614.0 	2814896.0 	3074752.0 	3739074.0 	3354859.0 	3311129.0 	3549302.0 	3628912.0 	3670166.0 	4040839.0 	4103316.0 	4537619.0 	4900835.0 
MIO_NAC,CO,S12,LIAB,F2,SI	3935.0 	4898.0 	5839.0 	6883.0 	7779.0 	9259.0 	11824.0 	13971.0 	14987.0 	16268.0 	18722.0 	20704.0 	30545.0 	32822.0 	34215.0 	32421.0 	33342.0 	33883.0 	29082.0 	30898.0 	30597.0 	33552.0 	35886.0 
MIO_NAC,CO,S12,LIAB,F2,SK	36008.1 	38513.8 	40526.0 	41159.9 	43370.7 	45669.6 	48935.7 	48963.4 	51297.9 	52545.7 	60753.8 	56031.2 	50608.7 	55570.1 	61072.6 	63646.8 	64570.5 	61818.8 	63117.3 	68288.8 	72280.0 	79697.6 	95601.1 
MIO_NAC,CO,S12,LIAB,F2,UK	1465779.0 	1507917.0 	1712173.0 	1889143.0 	1715557.0 	2051729.0 	2227013.0 	2503381.0 	2818988.0 	3189626.0 	3715130.0 	4090952.0 	4784246.0 	5279724.0 	5307686.0 	5251814.0 	5370148.0 	5343846.0 	5189500.0 	5141467.0 	5028647.0 	5627409.0 	5898096.0 
MIO_NAC,CO,S12,LIAB,F3,AT	54413.8 	57092.5 	60088.4 	58048.8 	69445.8 	88666.4 	99428.4 	104628.5 	107901.5 	121108.7 	140516.6 	161340.1 	180790.0 	197348.3 	180354.0 	180180.2 	179207.1 	170783.1 	159532.6 	147194.8 	130477.1 	116926.8 	107543.6 
MIO_NAC,CO,S12,LIAB,F3,BE	97846.2 	96409.0 	90415.9 	83913.3 	83057.3 	90229.6 	85311.8 	83795.0 	79228.3 	71779.5 	63792.2 	64944.0 	82719.4 	92066.0 	101098.0 	84307.1 	83158.7 	76738.6 	78509.6 	92563.5 	97719.5 	108604.2 	110438.1 
