unit,co_nco,sector,finpos,na_item,geotime,date,value
MIO_NAC,NCO,S12,LIAB,F,AT,1995-01-01,479107
MIO_NAC,NCO,S12,LIAB,F,AT,1996-01-01,516240
MIO_NAC,NCO,S12,LIAB,F,AT,1997-01-01,550546
MIO_NAC,NCO,S12,LIAB,F,AT,1998-01-01,607681
MIO_NAC,NCO,S12,LIAB,F,AT,1999-01-01,688613
MIO_NAC,NCO,S12,LIAB,F,AT,2000-01-01,757465
MIO_NAC,NCO,S12,LIAB,F,AT,2001-01-01,793898
MIO_NAC,NCO,S12,LIAB,F,AT,2002-01-01,798297
MIO_NAC,NCO,S12,LIAB,F,AT,2003-01-01,857899
MIO_NAC,NCO,S12,LIAB,F,AT,2004-01-01,952876
MIO_NAC,NCO,S12,LIAB,F,AT,2005-01-01,1167563
MIO_NAC,NCO,S12,LIAB,F,AT,2006-01-01,1280383
MIO_NAC,NCO,S12,LIAB,F,AT,2007-01-01,1420781
MIO_NAC,NCO,S12,LIAB,F,AT,2008-01-01,1575738
MIO_NAC,NCO,S12,LIAB,F,AT,2009-01-01,1543904
MIO_NAC,NCO,S12,LIAB,F,AT,2010-01-01,1514665
MIO_NAC,NCO,S12,LIAB,F,AT,2011-01-01,1537010
MIO_NAC,NCO,S12,LIAB,F,AT,2012-01-01,1543115
MIO_NAC,NCO,S12,LIAB,F,AT,2013-01-01,1493546
MIO_NAC,NCO,S12,LIAB,F,AT,2014-01-01,1481380
MIO_NAC,NCO,S12,LIAB,F,AT,2015-01-01,1479500
MIO_NAC,NCO,S12,LIAB,F,AT,2016-01-01,1440426
MIO_NAC,NCO,S12,LIAB,F,AT,2017-01-01,1466702
MIO_NAC,NCO,S12,LIAB,F,BE,1995-01-01,768618
MIO_NAC,NCO,S12,LIAB,F,BE,1996-01-01,842465
MIO_NAC,NCO,S12,LIAB,F,BE,1997-01-01,914168
MIO_NAC,NCO,S12,LIAB,F,BE,1998-01-01,1057538
MIO_NAC,NCO,S12,LIAB,F,BE,1999-01-01,1138733
MIO_NAC,NCO,S12,LIAB,F,BE,2000-01-01,1165626
MIO_NAC,NCO,S12,LIAB,F,BE,2001-01-01,1252307
MIO_NAC,NCO,S12,LIAB,F,BE,2002-01-01,1233922
MIO_NAC,NCO,S12,LIAB,F,BE,2003-01-01,1370512
MIO_NAC,NCO,S12,LIAB,F,BE,2004-01-01,1552181
MIO_NAC,NCO,S12,LIAB,F,BE,2005-01-01,1805074
MIO_NAC,NCO,S12,LIAB,F,BE,2006-01-01,2008667
MIO_NAC,NCO,S12,LIAB,F,BE,2007-01-01,2298836
MIO_NAC,NCO,S12,LIAB,F,BE,2008-01-01,2197637
MIO_NAC,NCO,S12,LIAB,F,BE,2009-01-01,2204691
MIO_NAC,NCO,S12,LIAB,F,BE,2010-01-01,2168326
MIO_NAC,NCO,S12,LIAB,F,BE,2011-01-01,2285631
MIO_NAC,NCO,S12,LIAB,F,BE,2012-01-01,2169220
MIO_NAC,NCO,S12,LIAB,F,BE,2013-01-01,2188507
MIO_NAC,NCO,S12,LIAB,F,BE,2014-01-01,2260373
MIO_NAC,NCO,S12,LIAB,F,BE,2015-01-01,2321308
MIO_NAC,NCO,S12,LIAB,F,BE,2016-01-01,2376566
MIO_NAC,NCO,S12,LIAB,F,BE,2017-01-01,2392255
MIO_NAC,NCO,S12,LIAB,F,BG,1995-01-01,1662
MIO_NAC,NCO,S12,LIAB,F,BG,1996-01-01,4729
MIO_NAC,NCO,S12,LIAB,F,BG,1997-01-01,15321
MIO_NAC,NCO,S12,LIAB,F,BG,1998-01-01,16235
MIO_NAC,NCO,S12,LIAB,F,BG,1999-01-01,19195
MIO_NAC,NCO,S12,LIAB,F,BG,2000-01-01,24656
MIO_NAC,NCO,S12,LIAB,F,BG,2001-01-01,26274
MIO_NAC,NCO,S12,LIAB,F,BG,2002-01-01,28360
MIO_NAC,NCO,S12,LIAB,F,BG,2003-01-01,34617
MIO_NAC,NCO,S12,LIAB,F,BG,2004-01-01,47280
MIO_NAC,NCO,S12,LIAB,F,BG,2005-01-01,63463
MIO_NAC,NCO,S12,LIAB,F,BG,2006-01-01,96430
MIO_NAC,NCO,S12,LIAB,F,BG,2007-01-01,124696
MIO_NAC,NCO,S12,LIAB,F,BG,2008-01-01,123667
MIO_NAC,NCO,S12,LIAB,F,BG,2009-01-01,125274
MIO_NAC,NCO,S12,LIAB,F,BG,2010-01-01,118468
MIO_NAC,NCO,S12,LIAB,F,BG,2011-01-01,124924
MIO_NAC,NCO,S12,LIAB,F,BG,2012-01-01,137672
MIO_NAC,NCO,S12,LIAB,F,BG,2013-01-01,143539
MIO_NAC,NCO,S12,LIAB,F,BG,2014-01-01,151616
MIO_NAC,NCO,S12,LIAB,F,BG,2015-01-01,161054
MIO_NAC,NCO,S12,LIAB,F,BG,2016-01-01,179022
MIO_NAC,NCO,S12,LIAB,F,BG,2017-01-01,180951
MIO_NAC,NCO,S12,LIAB,F,CY,1995-01-01,20960
MIO_NAC,NCO,S12,LIAB,F,CY,1996-01-01,24542
MIO_NAC,NCO,S12,LIAB,F,CY,1997-01-01,26328
MIO_NAC,NCO,S12,LIAB,F,CY,1998-01-01,29894
MIO_NAC,NCO,S12,LIAB,F,CY,1999-01-01,45887
MIO_NAC,NCO,S12,LIAB,F,CY,2000-01-01,39915
MIO_NAC,NCO,S12,LIAB,F,CY,2001-01-01,43112
MIO_NAC,NCO,S12,LIAB,F,CY,2002-01-01,44221
MIO_NAC,NCO,S12,LIAB,F,CY,2003-01-01,49420
MIO_NAC,NCO,S12,LIAB,F,CY,2004-01-01,59404
MIO_NAC,NCO,S12,LIAB,F,CY,2005-01-01,79677
MIO_NAC,NCO,S12,LIAB,F,CY,2006-01-01,103167
MIO_NAC,NCO,S12,LIAB,F,CY,2007-01-01,131195
MIO_NAC,NCO,S12,LIAB,F,CY,2008-01-01,282906
MIO_NAC,NCO,S12,LIAB,F,CY,2009-01-01,315923
MIO_NAC,NCO,S12,LIAB,F,CY,2010-01-01,342510
MIO_NAC,NCO,S12,LIAB,F,CY,2011-01-01,321597
MIO_NAC,NCO,S12,LIAB,F,CY,2012-01-01,342130
MIO_NAC,NCO,S12,LIAB,F,CY,2013-01-01,289887
MIO_NAC,NCO,S12,LIAB,F,CY,2014-01-01,279329
MIO_NAC,NCO,S12,LIAB,F,CY,2015-01-01,310203
MIO_NAC,NCO,S12,LIAB,F,CY,2016-01-01,315935
MIO_NAC,NCO,S12,LIAB,F,CY,2017-01-01,308731
MIO_NAC,NCO,S12,LIAB,F,CZ,1995-01-01,2371865
MIO_NAC,NCO,S12,LIAB,F,CZ,1996-01-01,2604134
MIO_NAC,NCO,S12,LIAB,F,CZ,1997-01-01,3076839
MIO_NAC,NCO,S12,LIAB,F,CZ,1998-01-01,3284825
MIO_NAC,NCO,S12,LIAB,F,CZ,1999-01-01,3475069
MIO_NAC,NCO,S12,LIAB,F,CZ,2000-01-01,3615015
MIO_NAC,NCO,S12,LIAB,F,CZ,2001-01-01,3642886
MIO_NAC,NCO,S12,LIAB,F,CZ,2002-01-01,3968800
MIO_NAC,NCO,S12,LIAB,F,CZ,2003-01-01,4143183
MIO_NAC,NCO,S12,LIAB,F,CZ,2004-01-01,4380564
MIO_NAC,NCO,S12,LIAB,F,CZ,2005-01-01,4860864
MIO_NAC,NCO,S12,LIAB,F,CZ,2006-01-01,5031704
MIO_NAC,NCO,S12,LIAB,F,CZ,2007-01-01,5810385
MIO_NAC,NCO,S12,LIAB,F,CZ,2008-01-01,6157737
MIO_NAC,NCO,S12,LIAB,F,CZ,2009-01-01,6312649
MIO_NAC,NCO,S12,LIAB,F,CZ,2010-01-01,6516094
MIO_NAC,NCO,S12,LIAB,F,CZ,2011-01-01,6794617
MIO_NAC,NCO,S12,LIAB,F,CZ,2012-01-01,7147743
MIO_NAC,NCO,S12,LIAB,F,CZ,2013-01-01,7963007
MIO_NAC,NCO,S12,LIAB,F,CZ,2014-01-01,8374722
MIO_NAC,NCO,S12,LIAB,F,CZ,2015-01-01,9051263
MIO_NAC,NCO,S12,LIAB,F,CZ,2016-01-01,10524787
MIO_NAC,NCO,S12,LIAB,F,CZ,2017-01-01,12935162
MIO_NAC,NCO,S12,LIAB,F,DE,1995-01-01,5587088
MIO_NAC,NCO,S12,LIAB,F,DE,1996-01-01,6153642
MIO_NAC,NCO,S12,LIAB,F,DE,1997-01-01,6947572
MIO_NAC,NCO,S12,LIAB,F,DE,1998-01-01,7835449
MIO_NAC,NCO,S12,LIAB,F,DE,1999-01-01,8756128
MIO_NAC,NCO,S12,LIAB,F,DE,2000-01-01,9447006
MIO_NAC,NCO,S12,LIAB,F,DE,2001-01-01,9960084
MIO_NAC,NCO,S12,LIAB,F,DE,2002-01-01,10059778
MIO_NAC,NCO,S12,LIAB,F,DE,2003-01-01,10375666
MIO_NAC,NCO,S12,LIAB,F,DE,2004-01-01,10784318
MIO_NAC,NCO,S12,LIAB,F,DE,2005-01-01,11467918
MIO_NAC,NCO,S12,LIAB,F,DE,2006-01-01,12018961
MIO_NAC,NCO,S12,LIAB,F,DE,2007-01-01,13005662
MIO_NAC,NCO,S12,LIAB,F,DE,2008-01-01,13603537
MIO_NAC,NCO,S12,LIAB,F,DE,2009-01-01,12740353
MIO_NAC,NCO,S12,LIAB,F,DE,2010-01-01,12604990
MIO_NAC,NCO,S12,LIAB,F,DE,2011-01-01,12968900
MIO_NAC,NCO,S12,LIAB,F,DE,2012-01-01,13398237
MIO_NAC,NCO,S12,LIAB,F,DE,2013-01-01,12561910
MIO_NAC,NCO,S12,LIAB,F,DE,2014-01-01,13137296
MIO_NAC,NCO,S12,LIAB,F,DE,2015-01-01,13520236
MIO_NAC,NCO,S12,LIAB,F,DE,2016-01-01,14204845
MIO_NAC,NCO,S12,LIAB,F,DE,2017-01-01,14774825
MIO_NAC,NCO,S12,LIAB,F,DK,1995-01-01,3559665
MIO_NAC,NCO,S12,LIAB,F,DK,1996-01-01,4010753
MIO_NAC,NCO,S12,LIAB,F,DK,1997-01-01,4781187
MIO_NAC,NCO,S12,LIAB,F,DK,1998-01-01,5526080
MIO_NAC,NCO,S12,LIAB,F,DK,1999-01-01,6128685
MIO_NAC,NCO,S12,LIAB,F,DK,2000-01-01,6723539
MIO_NAC,NCO,S12,LIAB,F,DK,2001-01-01,6809226
MIO_NAC,NCO,S12,LIAB,F,DK,2002-01-01,6806614
MIO_NAC,NCO,S12,LIAB,F,DK,2003-01-01,7336827
MIO_NAC,NCO,S12,LIAB,F,DK,2004-01-01,7909143
MIO_NAC,NCO,S12,LIAB,F,DK,2005-01-01,9926349
MIO_NAC,NCO,S12,LIAB,F,DK,2006-01-01,11110058
MIO_NAC,NCO,S12,LIAB,F,DK,2007-01-01,12241227
MIO_NAC,NCO,S12,LIAB,F,DK,2008-01-01,12236022
MIO_NAC,NCO,S12,LIAB,F,DK,2009-01-01,12924706
MIO_NAC,NCO,S12,LIAB,F,DK,2010-01-01,14179420
MIO_NAC,NCO,S12,LIAB,F,DK,2011-01-01,14409675
MIO_NAC,NCO,S12,LIAB,F,DK,2012-01-01,14775965
MIO_NAC,NCO,S12,LIAB,F,DK,2013-01-01,15040150
MIO_NAC,NCO,S12,LIAB,F,DK,2014-01-01,16140443
MIO_NAC,NCO,S12,LIAB,F,DK,2015-01-01,15959785
MIO_NAC,NCO,S12,LIAB,F,DK,2016-01-01,16661314
MIO_NAC,NCO,S12,LIAB,F,DK,2017-01-01,17336328
MIO_NAC,NCO,S12,LIAB,F,EE,1995-01-01,1640
MIO_NAC,NCO,S12,LIAB,F,EE,1996-01-01,2729
MIO_NAC,NCO,S12,LIAB,F,EE,1997-01-01,4941
MIO_NAC,NCO,S12,LIAB,F,EE,1998-01-01,4763
MIO_NAC,NCO,S12,LIAB,F,EE,1999-01-01,5816
MIO_NAC,NCO,S12,LIAB,F,EE,2000-01-01,8237
MIO_NAC,NCO,S12,LIAB,F,EE,2001-01-01,9319
MIO_NAC,NCO,S12,LIAB,F,EE,2002-01-01,11580
MIO_NAC,NCO,S12,LIAB,F,EE,2003-01-01,13137
MIO_NAC,NCO,S12,LIAB,F,EE,2004-01-01,17660
MIO_NAC,NCO,S12,LIAB,F,EE,2005-01-01,21792
MIO_NAC,NCO,S12,LIAB,F,EE,2006-01-01,25072
MIO_NAC,NCO,S12,LIAB,F,EE,2007-01-01,32007
MIO_NAC,NCO,S12,LIAB,F,EE,2008-01-01,33370
MIO_NAC,NCO,S12,LIAB,F,EE,2009-01-01,30755
MIO_NAC,NCO,S12,LIAB,F,EE,2010-01-01,28010
MIO_NAC,NCO,S12,LIAB,F,EE,2011-01-01,27965
MIO_NAC,NCO,S12,LIAB,F,EE,2012-01-01,30896
MIO_NAC,NCO,S12,LIAB,F,EE,2013-01-01,34121
MIO_NAC,NCO,S12,LIAB,F,EE,2014-01-01,38608
MIO_NAC,NCO,S12,LIAB,F,EE,2015-01-01,41945
MIO_NAC,NCO,S12,LIAB,F,EE,2016-01-01,44834
MIO_NAC,NCO,S12,LIAB,F,EE,2017-01-01,49167
MIO_NAC,NCO,S12,LIAB,F,EL,1995-01-01,129973
MIO_NAC,NCO,S12,LIAB,F,EL,1996-01-01,144823
MIO_NAC,NCO,S12,LIAB,F,EL,1997-01-01,161847
MIO_NAC,NCO,S12,LIAB,F,EL,1998-01-01,189045
MIO_NAC,NCO,S12,LIAB,F,EL,1999-01-01,273172
MIO_NAC,NCO,S12,LIAB,F,EL,2000-01-01,268238
MIO_NAC,NCO,S12,LIAB,F,EL,2001-01-01,270836
MIO_NAC,NCO,S12,LIAB,F,EL,2002-01-01,271232
MIO_NAC,NCO,S12,LIAB,F,EL,2003-01-01,296651
MIO_NAC,NCO,S12,LIAB,F,EL,2004-01-01,322026
MIO_NAC,NCO,S12,LIAB,F,EL,2005-01-01,376705
MIO_NAC,NCO,S12,LIAB,F,EL,2006-01-01,430670
MIO_NAC,NCO,S12,LIAB,F,EL,2007-01-01,526433
MIO_NAC,NCO,S12,LIAB,F,EL,2008-01-01,549507
MIO_NAC,NCO,S12,LIAB,F,EL,2009-01-01,605067
MIO_NAC,NCO,S12,LIAB,F,EL,2010-01-01,656118
MIO_NAC,NCO,S12,LIAB,F,EL,2011-01-01,631959
MIO_NAC,NCO,S12,LIAB,F,EL,2012-01-01,616701
MIO_NAC,NCO,S12,LIAB,F,EL,2013-01-01,508214
MIO_NAC,NCO,S12,LIAB,F,EL,2014-01-01,466659
MIO_NAC,NCO,S12,LIAB,F,EL,2015-01-01,538248
MIO_NAC,NCO,S12,LIAB,F,EL,2016-01-01,448993
MIO_NAC,NCO,S12,LIAB,F,EL,2017-01-01,391003
MIO_NAC,NCO,S12,LIAB,F,ES,1995-01-01,975029
MIO_NAC,NCO,S12,LIAB,F,ES,1996-01-01,1086050
MIO_NAC,NCO,S12,LIAB,F,ES,1997-01-01,1241121
MIO_NAC,NCO,S12,LIAB,F,ES,1998-01-01,1390064
MIO_NAC,NCO,S12,LIAB,F,ES,1999-01-01,1558454
MIO_NAC,NCO,S12,LIAB,F,ES,2000-01-01,1684841
MIO_NAC,NCO,S12,LIAB,F,ES,2001-01-01,1812176
MIO_NAC,NCO,S12,LIAB,F,ES,2002-01-01,1911523
MIO_NAC,NCO,S12,LIAB,F,ES,2003-01-01,2233275
MIO_NAC,NCO,S12,LIAB,F,ES,2004-01-01,2596432
MIO_NAC,NCO,S12,LIAB,F,ES,2005-01-01,3252269
MIO_NAC,NCO,S12,LIAB,F,ES,2006-01-01,3903603
MIO_NAC,NCO,S12,LIAB,F,ES,2007-01-01,4558453
MIO_NAC,NCO,S12,LIAB,F,ES,2008-01-01,4733935
MIO_NAC,NCO,S12,LIAB,F,ES,2009-01-01,4916111
MIO_NAC,NCO,S12,LIAB,F,ES,2010-01-01,4827731
MIO_NAC,NCO,S12,LIAB,F,ES,2011-01-01,4972402
MIO_NAC,NCO,S12,LIAB,F,ES,2012-01-01,5114934
MIO_NAC,NCO,S12,LIAB,F,ES,2013-01-01,4556067
MIO_NAC,NCO,S12,LIAB,F,ES,2014-01-01,4539233
MIO_NAC,NCO,S12,LIAB,F,ES,2015-01-01,4482552
MIO_NAC,NCO,S12,LIAB,F,ES,2016-01-01,4516377
MIO_NAC,NCO,S12,LIAB,F,ES,2017-01-01,4695994
MIO_NAC,NCO,S12,LIAB,F,FI,1995-01-01,152556
MIO_NAC,NCO,S12,LIAB,F,FI,1996-01-01,151578
MIO_NAC,NCO,S12,LIAB,F,FI,1997-01-01,170175
MIO_NAC,NCO,S12,LIAB,F,FI,1998-01-01,178383
MIO_NAC,NCO,S12,LIAB,F,FI,1999-01-01,207012
MIO_NAC,NCO,S12,LIAB,F,FI,2000-01-01,215088
MIO_NAC,NCO,S12,LIAB,F,FI,2001-01-01,236775
MIO_NAC,NCO,S12,LIAB,F,FI,2002-01-01,246834
MIO_NAC,NCO,S12,LIAB,F,FI,2003-01-01,281216
MIO_NAC,NCO,S12,LIAB,F,FI,2004-01-01,319044
MIO_NAC,NCO,S12,LIAB,F,FI,2005-01-01,363464
MIO_NAC,NCO,S12,LIAB,F,FI,2006-01-01,406939
MIO_NAC,NCO,S12,LIAB,F,FI,2007-01-01,448537
MIO_NAC,NCO,S12,LIAB,F,FI,2008-01-01,523685
MIO_NAC,NCO,S12,LIAB,F,FI,2009-01-01,564326
MIO_NAC,NCO,S12,LIAB,F,FI,2010-01-01,676740
MIO_NAC,NCO,S12,LIAB,F,FI,2011-01-01,871477
MIO_NAC,NCO,S12,LIAB,F,FI,2012-01-01,859641
MIO_NAC,NCO,S12,LIAB,F,FI,2013-01-01,760129
MIO_NAC,NCO,S12,LIAB,F,FI,2014-01-01,830335
MIO_NAC,NCO,S12,LIAB,F,FI,2015-01-01,841660
MIO_NAC,NCO,S12,LIAB,F,FI,2016-01-01,874085
MIO_NAC,NCO,S12,LIAB,F,FI,2017-01-01,840730
MIO_NAC,NCO,S12,LIAB,F,FR,1995-01-01,3840755
MIO_NAC,NCO,S12,LIAB,F,FR,1996-01-01,4094824
MIO_NAC,NCO,S12,LIAB,F,FR,1997-01-01,4500763
MIO_NAC,NCO,S12,LIAB,F,FR,1998-01-01,4754063
MIO_NAC,NCO,S12,LIAB,F,FR,1999-01-01,5455298
MIO_NAC,NCO,S12,LIAB,F,FR,2000-01-01,5818645
MIO_NAC,NCO,S12,LIAB,F,FR,2001-01-01,6096248
MIO_NAC,NCO,S12,LIAB,F,FR,2002-01-01,6174087
MIO_NAC,NCO,S12,LIAB,F,FR,2003-01-01,6595711
MIO_NAC,NCO,S12,LIAB,F,FR,2004-01-01,7245557
MIO_NAC,NCO,S12,LIAB,F,FR,2005-01-01,8331705
MIO_NAC,NCO,S12,LIAB,F,FR,2006-01-01,9606077
MIO_NAC,NCO,S12,LIAB,F,FR,2007-01-01,10840091
MIO_NAC,NCO,S12,LIAB,F,FR,2008-01-01,11065312
MIO_NAC,NCO,S12,LIAB,F,FR,2009-01-01,10998887
MIO_NAC,NCO,S12,LIAB,F,FR,2010-01-01,11388577
MIO_NAC,NCO,S12,LIAB,F,FR,2011-01-01,12179133
MIO_NAC,NCO,S12,LIAB,F,FR,2012-01-01,12353518
MIO_NAC,NCO,S12,LIAB,F,FR,2013-01-01,12413707
MIO_NAC,NCO,S12,LIAB,F,FR,2014-01-01,13103562
MIO_NAC,NCO,S12,LIAB,F,FR,2015-01-01,13388907
MIO_NAC,NCO,S12,LIAB,F,FR,2016-01-01,13990973
MIO_NAC,NCO,S12,LIAB,F,FR,2017-01-01,14591497
MIO_NAC,NCO,S12,LIAB,F,HR,1995-01-01,
MIO_NAC,NCO,S12,LIAB,F,HR,1996-01-01,
MIO_NAC,NCO,S12,LIAB,F,HR,1997-01-01,
MIO_NAC,NCO,S12,LIAB,F,HR,1998-01-01,
MIO_NAC,NCO,S12,LIAB,F,HR,1999-01-01,
MIO_NAC,NCO,S12,LIAB,F,HR,2000-01-01,
MIO_NAC,NCO,S12,LIAB,F,HR,2001-01-01,206209
MIO_NAC,NCO,S12,LIAB,F,HR,2002-01-01,254615
MIO_NAC,NCO,S12,LIAB,F,HR,2003-01-01,304568
MIO_NAC,NCO,S12,LIAB,F,HR,2004-01-01,348725
MIO_NAC,NCO,S12,LIAB,F,HR,2005-01-01,394385
MIO_NAC,NCO,S12,LIAB,F,HR,2006-01-01,498061
MIO_NAC,NCO,S12,LIAB,F,HR,2007-01-01,615372
MIO_NAC,NCO,S12,LIAB,F,HR,2008-01-01,565636
MIO_NAC,NCO,S12,LIAB,F,HR,2009-01-01,590947
MIO_NAC,NCO,S12,LIAB,F,HR,2010-01-01,611780
MIO_NAC,NCO,S12,LIAB,F,HR,2011-01-01,623869
MIO_NAC,NCO,S12,LIAB,F,HR,2012-01-01,631525
MIO_NAC,NCO,S12,LIAB,F,HR,2013-01-01,649428
MIO_NAC,NCO,S12,LIAB,F,HR,2014-01-01,654054
MIO_NAC,NCO,S12,LIAB,F,HR,2015-01-01,666799
MIO_NAC,NCO,S12,LIAB,F,HR,2016-01-01,688894
MIO_NAC,NCO,S12,LIAB,F,HR,2017-01-01,716023
MIO_NAC,NCO,S12,LIAB,F,HU,1995-01-01,9422076
MIO_NAC,NCO,S12,LIAB,F,HU,1996-01-01,10277541
MIO_NAC,NCO,S12,LIAB,F,HU,1997-01-01,11896934
MIO_NAC,NCO,S12,LIAB,F,HU,1998-01-01,13782909
MIO_NAC,NCO,S12,LIAB,F,HU,1999-01-01,17425830
MIO_NAC,NCO,S12,LIAB,F,HU,2000-01-01,23244290
MIO_NAC,NCO,S12,LIAB,F,HU,2001-01-01,28827953
MIO_NAC,NCO,S12,LIAB,F,HU,2002-01-01,29758512
MIO_NAC,NCO,S12,LIAB,F,HU,2003-01-01,33414544
MIO_NAC,NCO,S12,LIAB,F,HU,2004-01-01,36149573
MIO_NAC,NCO,S12,LIAB,F,HU,2005-01-01,48819350
MIO_NAC,NCO,S12,LIAB,F,HU,2006-01-01,57553129
MIO_NAC,NCO,S12,LIAB,F,HU,2007-01-01,71150432
MIO_NAC,NCO,S12,LIAB,F,HU,2008-01-01,89730583
MIO_NAC,NCO,S12,LIAB,F,HU,2009-01-01,91421972
MIO_NAC,NCO,S12,LIAB,F,HU,2010-01-01,91180798
MIO_NAC,NCO,S12,LIAB,F,HU,2011-01-01,96887939
MIO_NAC,NCO,S12,LIAB,F,HU,2012-01-01,91227110
MIO_NAC,NCO,S12,LIAB,F,HU,2013-01-01,90020485
MIO_NAC,NCO,S12,LIAB,F,HU,2014-01-01,97601558
MIO_NAC,NCO,S12,LIAB,F,HU,2015-01-01,98002963
MIO_NAC,NCO,S12,LIAB,F,HU,2016-01-01,116953002
MIO_NAC,NCO,S12,LIAB,F,HU,2017-01-01,107613150
MIO_NAC,NCO,S12,LIAB,F,IE,1995-01-01,
MIO_NAC,NCO,S12,LIAB,F,IE,1996-01-01,
MIO_NAC,NCO,S12,LIAB,F,IE,1997-01-01,
MIO_NAC,NCO,S12,LIAB,F,IE,1998-01-01,
MIO_NAC,NCO,S12,LIAB,F,IE,1999-01-01,
MIO_NAC,NCO,S12,LIAB,F,IE,2000-01-01,
MIO_NAC,NCO,S12,LIAB,F,IE,2001-01-01,1077442
MIO_NAC,NCO,S12,LIAB,F,IE,2002-01-01,1190200
MIO_NAC,NCO,S12,LIAB,F,IE,2003-01-01,1458020
MIO_NAC,NCO,S12,LIAB,F,IE,2004-01-01,1751386
MIO_NAC,NCO,S12,LIAB,F,IE,2005-01-01,2366540
MIO_NAC,NCO,S12,LIAB,F,IE,2006-01-01,2877439
MIO_NAC,NCO,S12,LIAB,F,IE,2007-01-01,3154780
MIO_NAC,NCO,S12,LIAB,F,IE,2008-01-01,3358865
MIO_NAC,NCO,S12,LIAB,F,IE,2009-01-01,3471735
MIO_NAC,NCO,S12,LIAB,F,IE,2010-01-01,3691722
MIO_NAC,NCO,S12,LIAB,F,IE,2011-01-01,3607447
MIO_NAC,NCO,S12,LIAB,F,IE,2012-01-01,3542735
MIO_NAC,NCO,S12,LIAB,F,IE,2013-01-01,3611739
MIO_NAC,NCO,S12,LIAB,F,IE,2014-01-01,4317763
MIO_NAC,NCO,S12,LIAB,F,IE,2015-01-01,4732176
MIO_NAC,NCO,S12,LIAB,F,IE,2016-01-01,4805403
MIO_NAC,NCO,S12,LIAB,F,IE,2017-01-01,5012561
MIO_NAC,NCO,S12,LIAB,F,IT,1995-01-01,1645260
MIO_NAC,NCO,S12,LIAB,F,IT,1996-01-01,1798448
MIO_NAC,NCO,S12,LIAB,F,IT,1997-01-01,2109797
MIO_NAC,NCO,S12,LIAB,F,IT,1998-01-01,2522188
MIO_NAC,NCO,S12,LIAB,F,IT,1999-01-01,2869028
MIO_NAC,NCO,S12,LIAB,F,IT,2000-01-01,3213779
MIO_NAC,NCO,S12,LIAB,F,IT,2001-01-01,3117855
MIO_NAC,NCO,S12,LIAB,F,IT,2002-01-01,3223973
MIO_NAC,NCO,S12,LIAB,F,IT,2003-01-01,3600367
MIO_NAC,NCO,S12,LIAB,F,IT,2004-01-01,3861461
MIO_NAC,NCO,S12,LIAB,F,IT,2005-01-01,4327479
MIO_NAC,NCO,S12,LIAB,F,IT,2006-01-01,4779539
MIO_NAC,NCO,S12,LIAB,F,IT,2007-01-01,4808198
MIO_NAC,NCO,S12,LIAB,F,IT,2008-01-01,4735581
MIO_NAC,NCO,S12,LIAB,F,IT,2009-01-01,4976946
MIO_NAC,NCO,S12,LIAB,F,IT,2010-01-01,5184784
MIO_NAC,NCO,S12,LIAB,F,IT,2011-01-01,5450460
MIO_NAC,NCO,S12,LIAB,F,IT,2012-01-01,5846061
MIO_NAC,NCO,S12,LIAB,F,IT,2013-01-01,5686570
MIO_NAC,NCO,S12,LIAB,F,IT,2014-01-01,5720573
MIO_NAC,NCO,S12,LIAB,F,IT,2015-01-01,5795409
MIO_NAC,NCO,S12,LIAB,F,IT,2016-01-01,5988952
MIO_NAC,NCO,S12,LIAB,F,IT,2017-01-01,6244714
MIO_NAC,NCO,S12,LIAB,F,LT,1995-01-01,3125
MIO_NAC,NCO,S12,LIAB,F,LT,1996-01-01,3371
MIO_NAC,NCO,S12,LIAB,F,LT,1997-01-01,4214
MIO_NAC,NCO,S12,LIAB,F,LT,1998-01-01,5382
MIO_NAC,NCO,S12,LIAB,F,LT,1999-01-01,5447
MIO_NAC,NCO,S12,LIAB,F,LT,2000-01-01,6075
MIO_NAC,NCO,S12,LIAB,F,LT,2001-01-01,7179
MIO_NAC,NCO,S12,LIAB,F,LT,2002-01-01,8345
MIO_NAC,NCO,S12,LIAB,F,LT,2003-01-01,10813
MIO_NAC,NCO,S12,LIAB,F,LT,2004-01-01,13526
MIO_NAC,NCO,S12,LIAB,F,LT,2005-01-01,20102
MIO_NAC,NCO,S12,LIAB,F,LT,2006-01-01,26698
MIO_NAC,NCO,S12,LIAB,F,LT,2007-01-01,35833
MIO_NAC,NCO,S12,LIAB,F,LT,2008-01-01,37492
MIO_NAC,NCO,S12,LIAB,F,LT,2009-01-01,35877
MIO_NAC,NCO,S12,LIAB,F,LT,2010-01-01,35895
MIO_NAC,NCO,S12,LIAB,F,LT,2011-01-01,36598
MIO_NAC,NCO,S12,LIAB,F,LT,2012-01-01,36328
MIO_NAC,NCO,S12,LIAB,F,LT,2013-01-01,35824
MIO_NAC,NCO,S12,LIAB,F,LT,2014-01-01,41613
MIO_NAC,NCO,S12,LIAB,F,LT,2015-01-01,44530
MIO_NAC,NCO,S12,LIAB,F,LT,2016-01-01,51937
MIO_NAC,NCO,S12,LIAB,F,LT,2017-01-01,59227
MIO_NAC,NCO,S12,LIAB,F,LU,1995-01-01,
MIO_NAC,NCO,S12,LIAB,F,LU,1996-01-01,
